label,field,q,n,k,rho,qk,domain_type,johnson,capacity,delta,delta_minus_johnson,delta_minus_capacity,line_num_bad,inter_m2_maxlist,inter_m3_maxlist,line_meaningful,line_frac_bad,line_control_bad,line_close_max,line_close_mean,line_close_p90,line_frac_2plus_close,line_Sstar_min_among_close,line_Sstar_mean,line_ca_threshold,line_num_lines,inter_m2_kind,inter_m2_meanlist,inter_m3_kind,inter_m3_meanlist
GF(13)_n12_k6,GF(13),13,12,6,0.5,4826809,subgroup,0.2928932188134524,0.5,0.4482,0.1553,-0.0518,1,,,True,0.0417,0,13,9.458,13.0,0.7083,6,6.708,7,24,,,,
GF(13)_n12_k6,GF(13),13,12,6,0.5,4826809,subgroup,0.2928932188134524,0.5,0.5,0.2071,0.0,0,,,False,0.0,0,13,13.0,13.0,1.0,6,6.708,6,24,,,,
GF(13)_n12_k6,GF(13),13,12,6,0.5,4826809,subgroup,0.2928932188134524,0.5,0.55,0.2571,0.05,0,,,False,0.0,0,13,13.0,13.0,1.0,6,6.708,6,24,,,,
GF(2^6)_n21_k3,GF(2^6),64,21,3,0.14285714285714285,262144,subgroup,0.6220355269907728,0.8571428571428572,0.3732,-0.2488,-0.4839,0,,,True,0.0,0,1,0.183,1.0,0.0,-1,3.525,14,240,,,,
GF(2^6)_n21_k3,GF(2^6),64,21,3,0.14285714285714285,262144,subgroup,0.6220355269907728,0.8571428571428572,0.4976,-0.1244,-0.3595,0,,,True,0.0,0,1,0.183,1.0,0.0,-1,3.525,11,240,,,,
GF(2^6)_n21_k3,GF(2^6),64,21,3,0.14285714285714285,262144,subgroup,0.6220355269907728,0.8571428571428572,0.5598,-0.0622,-0.2973,0,,,True,0.0,0,1,0.183,1.0,0.0,-1,3.525,10,240,,,,
GF(2^6)_n21_k3,GF(2^6),64,21,3,0.14285714285714285,262144,subgroup,0.6220355269907728,0.8571428571428572,0.622,-0.0,-0.2351,0,,,True,0.0,0,1,0.188,1.0,0.0,-1,3.525,8,240,,,,
GF(2^6)_n21_k3,GF(2^6),64,21,3,0.14285714285714285,262144,subgroup,0.6220355269907728,0.8571428571428572,0.6808,0.0588,-0.1763,7,,,True,0.0292,0,4,0.463,1.0,0.0292,4,3.525,7,240,,,,
GF(2^6)_n21_k3,GF(2^6),64,21,3,0.14285714285714285,262144,subgroup,0.6220355269907728,0.8571428571428572,0.7396,0.1176,-0.1175,160,,,True,0.6667,0,19,6.933,13.0,0.6667,3,3.525,6,240,,,,
GF(2^6)_n21_k3,GF(2^6),64,21,3,0.14285714285714285,262144,subgroup,0.6220355269907728,0.8571428571428572,0.7984,0.1764,-0.0587,160,,,True,0.6667,0,64,42.296,64.0,0.6667,3,3.525,5,240,,,,
GF(2^6)_n21_k3,GF(2^6),64,21,3,0.14285714285714285,262144,subgroup,0.6220355269907728,0.8571428571428572,0.8571,0.2351,-0.0,70,,,True,0.2917,0,64,52.3,64.0,0.8167,3,3.525,4,240,,,,
GF(2^6)_n21_k3,GF(2^6),64,21,3,0.14285714285714285,262144,subgroup,0.6220355269907728,0.8571428571428572,0.8714,0.2494,0.0143,0,,,False,0.0,0,64,64.0,64.0,1.0,3,3.525,3,240,,,,
GF(2^6)_n21_k3,GF(2^6),64,21,3,0.14285714285714285,262144,coset,0.6220355269907728,0.8571428571428572,0.3732,-0.2488,-0.4839,0,,,True,0.0,0,1,0.167,1.0,0.0,-1,3.546,14,240,,,,
GF(2^6)_n21_k3,GF(2^6),64,21,3,0.14285714285714285,262144,coset,0.6220355269907728,0.8571428571428572,0.4976,-0.1244,-0.3595,0,,,True,0.0,0,1,0.167,1.0,0.0,-1,3.546,11,240,,,,
GF(2^6)_n21_k3,GF(2^6),64,21,3,0.14285714285714285,262144,coset,0.6220355269907728,0.8571428571428572,0.5598,-0.0622,-0.2973,0,,,True,0.0,0,1,0.167,1.0,0.0,-1,3.546,10,240,,,,
GF(2^6)_n21_k3,GF(2^6),64,21,3,0.14285714285714285,262144,coset,0.6220355269907728,0.8571428571428572,0.622,-0.0,-0.2351,0,,,True,0.0,0,1,0.175,1.0,0.0,-1,3.546,8,240,,,,
GF(2^6)_n21_k3,GF(2^6),64,21,3,0.14285714285714285,262144,coset,0.6220355269907728,0.8571428571428572,0.6808,0.0588,-0.1763,6,,,True,0.025,0,3,0.396,1.0,0.025,4,3.546,7,240,,,,
GF(2^6)_n21_k3,GF(2^6),64,21,3,0.14285714285714285,262144,coset,0.6220355269907728,0.8571428571428572,0.7396,0.1176,-0.1175,160,,,True,0.6667,0,19,6.9,13.0,0.6667,3,3.546,6,240,,,,
GF(2^6)_n21_k3,GF(2^6),64,21,3,0.14285714285714285,262144,coset,0.6220355269907728,0.8571428571428572,0.7984,0.1764,-0.0587,160,,,True,0.6667,0,64,42.333,64.0,0.6667,3,3.546,5,240,,,,
GF(2^6)_n21_k3,GF(2^6),64,21,3,0.14285714285714285,262144,coset,0.6220355269907728,0.8571428571428572,0.8571,0.2351,-0.0,66,,,True,0.275,0,64,52.546,64.0,0.8208,3,3.546,4,240,,,,
GF(2^6)_n21_k3,GF(2^6),64,21,3,0.14285714285714285,262144,coset,0.6220355269907728,0.8571428571428572,0.8714,0.2494,0.0143,0,,,False,0.0,0,64,64.0,64.0,1.0,3,3.546,3,240,,,,
GF(31)_n15_k2,GF(31),31,15,2,0.13333333333333333,961,subgroup,0.6348516283298893,0.8666666666666667,0.3809,-0.254,-0.4858,0,1,1,True,0.0,0,31,0.203,1.0,0.0007,15,2.243,10,1500,structured-boundary,0.0,structured-boundary,0.0
GF(31)_n15_k2,GF(31),31,15,2,0.13333333333333333,961,subgroup,0.6348516283298893,0.8666666666666667,0.5079,-0.127,-0.3588,0,1,1,True,0.0,0,31,0.203,1.0,0.0007,15,2.243,8,1500,structured-boundary,0.0,structured-boundary,0.0
GF(31)_n15_k2,GF(31),31,15,2,0.13333333333333333,961,subgroup,0.6348516283298893,0.8666666666666667,0.5714,-0.0635,-0.2953,0,1,1,True,0.0,0,31,0.205,1.0,0.0007,15,2.243,7,1500,structured-boundary,0.0,structured-boundary,0.0
GF(31)_n15_k2,GF(31),31,15,2,0.13333333333333333,961,subgroup,0.6348516283298893,0.8666666666666667,0.6349,0.0,-0.2318,5,1,1,True,0.0033,0,31,0.283,1.0,0.004,3,2.243,6,1500,structured-boundary,0.0,structured-boundary,0.0
GF(31)_n15_k2,GF(31),31,15,2,0.13333333333333333,961,subgroup,0.6348516283298893,0.8666666666666667,0.6928,0.0579,-0.1739,681,1,1,True,0.454,0,31,1.729,4.0,0.4547,2,2.243,5,1500,structured-boundary,0.0,structured-boundary,0.0
GF(31)_n15_k2,GF(31),31,15,2,0.13333333333333333,961,subgroup,0.6348516283298893,0.8666666666666667,0.7508,0.1159,-0.1159,1000,1,1,True,0.6667,0,31,14.793,25.0,0.6673,2,2.243,4,1500,structured-boundary,0.0,structured-boundary,0.0
GF(31)_n15_k2,GF(31),31,15,2,0.13333333333333333,961,subgroup,0.6348516283298893,0.8666666666666667,0.8087,0.1738,-0.058,863,5,2,True,0.5753,0,31,25.149,31.0,0.81,2,2.243,3,1500,shared-support,0.825,shared-support,0.356
GF(31)_n15_k2,GF(31),31,15,2,0.13333333333333333,961,subgroup,0.6348516283298893,0.8666666666666667,0.8667,0.2318,0.0,0,105,105,False,0.0,0,31,31.0,31.0,1.0,2,2.243,2,1500,random,103.35,random,104.289
GF(31)_n15_k2,GF(31),31,15,2,0.13333333333333333,961,subgroup,0.6348516283298893,0.8666666666666667,0.88,0.2451,0.0133,0,105,105,False,0.0,0,31,31.0,31.0,1.0,2,2.243,2,1500,random,103.35,random,104.289
GF(31)_n15_k2,GF(31),31,15,2,0.13333333333333333,961,coset,0.6348516283298893,0.8666666666666667,0.3809,-0.254,-0.4858,0,1,1,True,0.0,0,31,0.207,1.0,0.0013,15,2.265,10,1500,structured-boundary,0.0,structured-boundary,0.0
GF(31)_n15_k2,GF(31),31,15,2,0.13333333333333333,961,coset,0.6348516283298893,0.8666666666666667,0.5079,-0.127,-0.3588,0,1,1,True,0.0,0,31,0.207,1.0,0.0013,15,2.265,8,1500,structured-boundary,0.0,structured-boundary,0.0
GF(31)_n15_k2,GF(31),31,15,2,0.13333333333333333,961,coset,0.6348516283298893,0.8666666666666667,0.5714,-0.0635,-0.2953,0,1,1,True,0.0,0,31,0.211,1.0,0.0013,15,2.265,7,1500,structured-boundary,0.0,structured-boundary,0.0
GF(31)_n15_k2,GF(31),31,15,2,0.13333333333333333,961,coset,0.6348516283298893,0.8666666666666667,0.6349,0.0,-0.2318,9,1,1,True,0.006,0,31,0.293,1.0,0.0073,3,2.265,6,1500,structured-boundary,0.0,structured-boundary,0.0
GF(31)_n15_k2,GF(31),31,15,2,0.13333333333333333,961,coset,0.6348516283298893,0.8666666666666667,0.6928,0.0579,-0.1739,705,1,1,True,0.47,0,31,1.775,4.0,0.4713,2,2.265,5,1500,structured-boundary,0.0,structured-boundary,0.0
GF(31)_n15_k2,GF(31),31,15,2,0.13333333333333333,961,coset,0.6348516283298893,0.8666666666666667,0.7508,0.1159,-0.1159,998,1,1,True,0.6653,0,31,14.718,24.0,0.668,2,2.265,4,1500,structured-boundary,0.0,structured-boundary,0.0
GF(31)_n15_k2,GF(31),31,15,2,0.13333333333333333,961,coset,0.6348516283298893,0.8666666666666667,0.8087,0.1738,-0.058,857,3,1,True,0.5713,0,31,25.394,31.0,0.8187,2,2.265,3,1500,random,0.797,shared-support,0.333
GF(31)_n15_k2,GF(31),31,15,2,0.13333333333333333,961,coset,0.6348516283298893,0.8666666666666667,0.8667,0.2318,0.0,0,105,105,False,0.0,0,31,31.0,31.0,1.0,2,2.265,2,1500,random,103.406,random,104.333
GF(31)_n15_k2,GF(31),31,15,2,0.13333333333333333,961,coset,0.6348516283298893,0.8666666666666667,0.88,0.2451,0.0133,0,105,105,False,0.0,0,31,31.0,31.0,1.0,2,2.265,2,1500,random,103.406,random,104.333
GF(31)_n10_k2,GF(31),31,10,2,0.2,961,subgroup,0.5527864045000421,0.8,0.3317,-0.2211,-0.4683,0,1,1,True,0.0,0,31,0.213,1.0,0.0013,10,2.089,7,1500,structured-boundary,0.0,structured-boundary,0.0
GF(31)_n10_k2,GF(31),31,10,2,0.2,961,subgroup,0.5527864045000421,0.8,0.4422,-0.1106,-0.3578,0,1,1,True,0.0,0,31,0.219,1.0,0.0013,10,2.089,6,1500,structured-boundary,0.0,structured-boundary,0.0
GF(31)_n10_k2,GF(31),31,10,2,0.2,961,subgroup,0.5527864045000421,0.8,0.4975,-0.0553,-0.3025,0,1,1,True,0.0,0,31,0.219,1.0,0.0013,10,2.089,6,1500,structured-boundary,0.0,structured-boundary,0.0
GF(31)_n10_k2,GF(31),31,10,2,0.2,961,subgroup,0.5527864045000421,0.8,0.5528,0.0,-0.2472,10,1,1,True,0.0067,0,31,0.371,1.0,0.008,2,2.089,5,1500,structured-boundary,0.0,structured-boundary,0.0
GF(31)_n10_k2,GF(31),31,10,2,0.2,961,subgroup,0.5527864045000421,0.8,0.6146,0.0618,-0.1854,997,1,1,True,0.6647,0,31,3.924,8.0,0.666,2,2.089,4,1500,structured-boundary,0.0,structured-boundary,0.0
GF(31)_n10_k2,GF(31),31,10,2,0.2,961,subgroup,0.5527864045000421,0.8,0.6764,0.1236,-0.1236,997,1,1,True,0.6647,0,31,3.924,8.0,0.666,2,2.089,4,1500,structured-boundary,0.0,structured-boundary,0.0
GF(31)_n10_k2,GF(31),31,10,2,0.2,961,subgroup,0.5527864045000421,0.8,0.7382,0.1854,-0.0618,1105,2,1,True,0.7367,0,31,25.143,31.0,0.8167,2,2.089,3,1500,random,0.5,shared-support,0.333
GF(31)_n10_k2,GF(31),31,10,2,0.2,961,subgroup,0.5527864045000421,0.8,0.8,0.2472,0.0,0,45,45,False,0.0,0,31,31.0,31.0,1.0,2,2.089,2,1500,random,44.0,random,44.333
GF(31)_n10_k2,GF(31),31,10,2,0.2,961,subgroup,0.5527864045000421,0.8,0.82,0.2672,0.02,0,45,45,False,0.0,0,31,31.0,31.0,1.0,2,2.089,2,1500,random,44.0,random,44.333
GF(31)_n15_k2,GF(31),31,15,2,0.13333333333333333,961,random,0.6348516283298893,0.8666666666666667,0.3809,-0.254,-0.4858,0,1,1,True,0.0,0,1,0.179,1.0,0.0,-1,2.261,10,1500,structured-boundary,0.0,structured-boundary,0.0
GF(31)_n15_k2,GF(31),31,15,2,0.13333333333333333,961,random,0.6348516283298893,0.8666666666666667,0.5079,-0.127,-0.3588,0,1,1,True,0.0,0,1,0.179,1.0,0.0,-1,2.261,8,1500,structured-boundary,0.0,structured-boundary,0.0
GF(31)_n15_k2,GF(31),31,15,2,0.13333333333333333,961,random,0.6348516283298893,0.8666666666666667,0.5714,-0.0635,-0.2953,0,1,1,True,0.0,0,1,0.183,1.0,0.0,-1,2.261,7,1500,structured-boundary,0.0,structured-boundary,0.0
GF(31)_n15_k2,GF(31),31,15,2,0.13333333333333333,961,random,0.6348516283298893,0.8666666666666667,0.6349,0.0,-0.2318,10,1,1,True,0.0067,0,2,0.265,1.0,0.0067,2,2.261,6,1500,structured-boundary,0.0,structured-boundary,0.0
GF(31)_n15_k2,GF(31),31,15,2,0.13333333333333333,961,random,0.6348516283298893,0.8666666666666667,0.6928,0.0579,-0.1739,718,1,1,True,0.4787,0,8,1.784,4.0,0.4787,2,2.261,5,1500,structured-boundary,0.0,structured-boundary,0.0
GF(31)_n15_k2,GF(31),31,15,2,0.13333333333333333,961,random,0.6348516283298893,0.8666666666666667,0.7508,0.1159,-0.1159,1000,1,1,True,0.6667,0,29,14.686,24.0,0.6667,2,2.261,4,1500,cw+noise,0.003,structured-boundary,0.0
GF(31)_n15_k2,GF(31),31,15,2,0.13333333333333333,961,random,0.6348516283298893,0.8666666666666667,0.8087,0.1738,-0.058,826,4,2,True,0.5507,0,31,25.186,31.0,0.8113,2,2.261,3,1500,random,0.781,shared-support,0.344
GF(31)_n15_k2,GF(31),31,15,2,0.13333333333333333,961,random,0.6348516283298893,0.8666666666666667,0.8667,0.2318,0.0,0,105,105,False,0.0,0,31,31.0,31.0,1.0,2,2.261,2,1500,random,103.431,random,104.311
GF(31)_n15_k2,GF(31),31,15,2,0.13333333333333333,961,random,0.6348516283298893,0.8666666666666667,0.88,0.2451,0.0133,0,105,105,False,0.0,0,31,31.0,31.0,1.0,2,2.261,2,1500,random,103.431,random,104.311
GF(31)_n10_k2,GF(31),31,10,2,0.2,961,coset,0.5527864045000421,0.8,0.3317,-0.2211,-0.4683,0,1,1,True,0.0,0,1,0.169,1.0,0.0,-1,2.083,7,1500,structured-boundary,0.0,structured-boundary,0.0
GF(31)_n10_k2,GF(31),31,10,2,0.2,961,coset,0.5527864045000421,0.8,0.4422,-0.1106,-0.3578,0,1,1,True,0.0,0,1,0.171,1.0,0.0,-1,2.083,6,1500,structured-boundary,0.0,structured-boundary,0.0
GF(31)_n10_k2,GF(31),31,10,2,0.2,961,coset,0.5527864045000421,0.8,0.4975,-0.0553,-0.3025,0,1,1,True,0.0,0,1,0.171,1.0,0.0,-1,2.083,6,1500,structured-boundary,0.0,structured-boundary,0.0
GF(31)_n10_k2,GF(31),31,10,2,0.2,961,coset,0.5527864045000421,0.8,0.5528,0.0,-0.2472,20,1,1,True,0.0133,0,2,0.314,1.0,0.0133,2,2.083,5,1500,structured-boundary,0.0,structured-boundary,0.0
GF(31)_n10_k2,GF(31),31,10,2,0.2,961,coset,0.5527864045000421,0.8,0.6146,0.0618,-0.1854,994,1,1,True,0.6627,0,16,3.903,8.0,0.6627,2,2.083,4,1500,structured-boundary,0.0,structured-boundary,0.0
GF(31)_n10_k2,GF(31),31,10,2,0.2,961,coset,0.5527864045000421,0.8,0.6764,0.1236,-0.1236,994,1,1,True,0.6627,0,16,3.903,8.0,0.6627,2,2.083,4,1500,structured-boundary,0.0,structured-boundary,0.0
GF(31)_n10_k2,GF(31),31,10,2,0.2,961,coset,0.5527864045000421,0.8,0.7382,0.1854,-0.0618,1101,3,1,True,0.734,0,31,25.191,31.0,0.8173,2,2.083,3,1500,shared-support,0.492,shared-support,0.333
GF(31)_n10_k2,GF(31),31,10,2,0.2,961,coset,0.5527864045000421,0.8,0.8,0.2472,0.0,0,45,45,False,0.0,0,31,31.0,31.0,1.0,2,2.083,2,1500,random,44.017,random,44.333
GF(31)_n10_k2,GF(31),31,10,2,0.2,961,coset,0.5527864045000421,0.8,0.82,0.2672,0.02,0,45,45,False,0.0,0,31,31.0,31.0,1.0,2,2.083,2,1500,random,44.017,random,44.333
GF(31)_n6_k2,GF(31),31,6,2,0.3333333333333333,961,coset,0.42264973081037427,0.6666666666666667,0.2536,-0.169,-0.4131,0,1,1,True,0.0,0,1,0.181,1.0,0.0,-1,2.009,5,1500,structured-boundary,0.0,structured-boundary,0.0
GF(31)_n6_k2,GF(31),31,6,2,0.3333333333333333,961,coset,0.42264973081037427,0.6666666666666667,0.3381,-0.0845,-0.3286,49,1,1,True,0.0327,0,3,0.461,1.0,0.0327,2,2.009,4,1500,structured-boundary,0.0,structured-boundary,0.0
GF(31)_n6_k2,GF(31),31,6,2,0.3333333333333333,961,coset,0.42264973081037427,0.6666666666666667,0.3804,-0.0422,-0.2863,49,1,1,True,0.0327,0,3,0.461,1.0,0.0327,2,2.009,4,1500,structured-boundary,0.0,structured-boundary,0.0
GF(31)_n6_k2,GF(31),31,6,2,0.3333333333333333,961,coset,0.42264973081037427,0.6666666666666667,0.4226,-0.0,-0.2441,49,1,1,True,0.0327,0,3,0.461,1.0,0.0327,2,2.009,4,1500,structured-boundary,0.0,structured-boundary,0.0
GF(31)_n6_k2,GF(31),31,6,2,0.3333333333333333,961,coset,0.42264973081037427,0.6666666666666667,0.4837,0.0611,-0.183,49,1,1,True,0.0327,0,3,0.461,1.0,0.0327,2,2.009,4,1500,structured-boundary,0.0,structured-boundary,0.0
GF(31)_n6_k2,GF(31),31,6,2,0.3333333333333333,961,coset,0.42264973081037427,0.6666666666666667,0.5447,0.1221,-0.122,1207,1,1,True,0.8047,0,31,13.036,18.0,0.8133,2,2.009,3,1500,random,0.019,structured-boundary,0.0
GF(31)_n6_k2,GF(31),31,6,2,0.3333333333333333,961,coset,0.42264973081037427,0.6666666666666667,0.6057,0.1831,-0.061,1207,1,1,True,0.8047,0,31,13.036,18.0,0.8133,2,2.009,3,1500,random,0.019,structured-boundary,0.0
GF(31)_n6_k2,GF(31),31,6,2,0.3333333333333333,961,coset,0.42264973081037427,0.6666666666666667,0.6667,0.2441,0.0,0,15,15,False,0.0,0,31,31.0,31.0,1.0,2,2.009,2,1500,random,14.961,random,15.0
GF(31)_n6_k2,GF(31),31,6,2,0.3333333333333333,961,coset,0.42264973081037427,0.6666666666666667,0.7,0.2774,0.0333,0,15,15,False,0.0,0,31,31.0,31.0,1.0,2,2.009,2,1500,random,14.961,random,15.0
GF(31)_n6_k2,GF(31),31,6,2,0.3333333333333333,961,subgroup,0.42264973081037427,0.6666666666666667,0.2536,-0.169,-0.4131,0,1,1,True,0.0,0,1,0.18,1.0,0.0,-1,2.01,5,1500,structured-boundary,0.0,structured-boundary,0.0
GF(31)_n6_k2,GF(31),31,6,2,0.3333333333333333,961,subgroup,0.42264973081037427,0.6666666666666667,0.3381,-0.0845,-0.3286,43,1,1,True,0.0287,0,4,0.467,1.0,0.0287,2,2.01,4,1500,structured-boundary,0.0,structured-boundary,0.0
GF(31)_n6_k2,GF(31),31,6,2,0.3333333333333333,961,subgroup,0.42264973081037427,0.6666666666666667,0.3804,-0.0422,-0.2863,43,1,1,True,0.0287,0,4,0.467,1.0,0.0287,2,2.01,4,1500,structured-boundary,0.0,structured-boundary,0.0
GF(31)_n6_k2,GF(31),31,6,2,0.3333333333333333,961,subgroup,0.42264973081037427,0.6666666666666667,0.4226,-0.0,-0.2441,43,1,1,True,0.0287,0,4,0.467,1.0,0.0287,2,2.01,4,1500,structured-boundary,0.0,structured-boundary,0.0
GF(31)_n6_k2,GF(31),31,6,2,0.3333333333333333,961,subgroup,0.42264973081037427,0.6666666666666667,0.4837,0.0611,-0.183,43,1,1,True,0.0287,0,4,0.467,1.0,0.0287,2,2.01,4,1500,structured-boundary,0.0,structured-boundary,0.0
GF(31)_n6_k2,GF(31),31,6,2,0.3333333333333333,961,subgroup,0.42264973081037427,0.6666666666666667,0.5447,0.1221,-0.122,1212,1,1,True,0.808,0,31,13.19,18.0,0.818,2,2.01,3,1500,random,0.017,structured-boundary,0.0
GF(31)_n6_k2,GF(31),31,6,2,0.3333333333333333,961,subgroup,0.42264973081037427,0.6666666666666667,0.6057,0.1831,-0.061,1212,1,1,True,0.808,0,31,13.19,18.0,0.818,2,2.01,3,1500,random,0.017,structured-boundary,0.0
GF(31)_n6_k2,GF(31),31,6,2,0.3333333333333333,961,subgroup,0.42264973081037427,0.6666666666666667,0.6667,0.2441,0.0,0,15,15,False,0.0,0,31,31.0,31.0,1.0,2,2.01,2,1500,random,14.967,random,15.0
GF(31)_n6_k2,GF(31),31,6,2,0.3333333333333333,961,subgroup,0.42264973081037427,0.6666666666666667,0.7,0.2774,0.0333,0,15,15,False,0.0,0,31,31.0,31.0,1.0,2,2.01,2,1500,random,14.967,random,15.0
GF(31)_n10_k2,GF(31),31,10,2,0.2,961,random,0.5527864045000421,0.8,0.3317,-0.2211,-0.4683,0,1,1,True,0.0,0,1,0.176,1.0,0.0,-1,2.067,7,1500,structured-boundary,0.0,structured-boundary,0.0
GF(31)_n10_k2,GF(31),31,10,2,0.2,961,random,0.5527864045000421,0.8,0.4422,-0.1106,-0.3578,0,1,1,True,0.0,0,1,0.179,1.0,0.0,-1,2.067,6,1500,structured-boundary,0.0,structured-boundary,0.0
GF(31)_n10_k2,GF(31),31,10,2,0.2,961,random,0.5527864045000421,0.8,0.4975,-0.0553,-0.3025,0,1,1,True,0.0,0,1,0.179,1.0,0.0,-1,2.067,6,1500,structured-boundary,0.0,structured-boundary,0.0
GF(31)_n10_k2,GF(31),31,10,2,0.2,961,random,0.5527864045000421,0.8,0.5528,0.0,-0.2472,20,1,1,True,0.0133,0,3,0.323,1.0,0.0133,2,2.067,5,1500,structured-boundary,0.0,structured-boundary,0.0
GF(31)_n10_k2,GF(31),31,10,2,0.2,961,random,0.5527864045000421,0.8,0.6146,0.0618,-0.1854,995,1,1,True,0.6633,0,15,3.762,7.0,0.6633,2,2.067,4,1500,structured-boundary,0.0,structured-boundary,0.0
GF(31)_n10_k2,GF(31),31,10,2,0.2,961,random,0.5527864045000421,0.8,0.6764,0.1236,-0.1236,995,1,1,True,0.6633,0,15,3.762,7.0,0.6633,2,2.067,4,1500,structured-boundary,0.0,structured-boundary,0.0
GF(31)_n10_k2,GF(31),31,10,2,0.2,961,random,0.5527864045000421,0.8,0.7382,0.1854,-0.0618,1129,2,1,True,0.7527,0,31,25.273,31.0,0.82,2,2.067,3,1500,shared-support,0.442,shared-support,0.333
GF(31)_n10_k2,GF(31),31,10,2,0.2,961,random,0.5527864045000421,0.8,0.8,0.2472,0.0,0,45,45,False,0.0,0,31,31.0,31.0,1.0,2,2.067,2,1500,random,44.117,random,44.333
GF(31)_n10_k2,GF(31),31,10,2,0.2,961,random,0.5527864045000421,0.8,0.82,0.2672,0.02,0,45,45,False,0.0,0,31,31.0,31.0,1.0,2,2.067,2,1500,random,44.117,random,44.333
GF(2^6)_n21_k3,GF(2^6),64,21,3,0.14285714285714285,262144,random,0.6220355269907728,0.8571428571428572,0.3732,-0.2488,-0.4839,0,,,True,0.0,0,1,0.171,1.0,0.0,-1,3.542,14,240,,,,
GF(2^6)_n21_k3,GF(2^6),64,21,3,0.14285714285714285,262144,random,0.6220355269907728,0.8571428571428572,0.4976,-0.1244,-0.3595,0,,,True,0.0,0,1,0.171,1.0,0.0,-1,3.542,11,240,,,,
GF(2^6)_n21_k3,GF(2^6),64,21,3,0.14285714285714285,262144,random,0.6220355269907728,0.8571428571428572,0.5598,-0.0622,-0.2973,0,,,True,0.0,0,1,0.171,1.0,0.0,-1,3.542,10,240,,,,
GF(2^6)_n21_k3,GF(2^6),64,21,3,0.14285714285714285,262144,random,0.6220355269907728,0.8571428571428572,0.622,-0.0,-0.2351,0,,,True,0.0,0,1,0.183,1.0,0.0,-1,3.542,8,240,,,,
GF(2^6)_n21_k3,GF(2^6),64,21,3,0.14285714285714285,262144,random,0.6220355269907728,0.8571428571428572,0.6808,0.0588,-0.1763,9,,,True,0.0375,0,2,0.471,1.0,0.0375,4,3.542,7,240,,,,
GF(2^6)_n21_k3,GF(2^6),64,21,3,0.14285714285714285,262144,random,0.6220355269907728,0.8571428571428572,0.7396,0.1176,-0.1175,160,,,True,0.6667,0,18,7.088,13.1,0.6667,3,3.542,6,240,,,,
GF(2^6)_n21_k3,GF(2^6),64,21,3,0.14285714285714285,262144,random,0.6220355269907728,0.8571428571428572,0.7984,0.1764,-0.0587,160,,,True,0.6667,0,64,42.358,64.0,0.6667,3,3.542,5,240,,,,
GF(2^6)_n21_k3,GF(2^6),64,21,3,0.14285714285714285,262144,random,0.6220355269907728,0.8571428571428572,0.8571,0.2351,-0.0,67,,,True,0.2792,0,64,52.55,64.0,0.8208,3,3.542,4,240,,,,
GF(2^6)_n21_k3,GF(2^6),64,21,3,0.14285714285714285,262144,random,0.6220355269907728,0.8571428571428572,0.8714,0.2494,0.0143,0,,,False,0.0,0,64,64.0,64.0,1.0,3,3.542,3,240,,,,
GF(2^5)_n31_k4,GF(2^5),32,31,4,0.12903225806451613,1048576,coset,0.6407893959464501,0.8709677419354839,0.3845,-0.2563,-0.4865,0,,,True,0.0,0,1,0.283,1.0,0.0,-1,5.033,20,60,,,,
GF(2^5)_n31_k4,GF(2^5),32,31,4,0.12903225806451613,1048576,coset,0.6407893959464501,0.8709677419354839,0.5126,-0.1282,-0.3584,0,,,True,0.0,0,1,0.283,1.0,0.0,-1,5.033,16,60,,,,
GF(2^5)_n31_k4,GF(2^5),32,31,4,0.12903225806451613,1048576,coset,0.6407893959464501,0.8709677419354839,0.5767,-0.0641,-0.2943,0,,,True,0.0,0,1,0.283,1.0,0.0,-1,5.033,14,60,,,,
GF(2^5)_n31_k4,GF(2^5),32,31,4,0.12903225806451613,1048576,coset,0.6407893959464501,0.8709677419354839,0.6408,0.0,-0.2302,0,,,True,0.0,0,1,0.283,1.0,0.0,-1,5.033,12,60,,,,
GF(2^5)_n31_k4,GF(2^5),32,31,4,0.12903225806451613,1048576,coset,0.6407893959464501,0.8709677419354839,0.6983,0.0575,-0.1727,8,,,True,0.1333,0,4,0.85,2.0,0.1333,4,5.033,10,60,,,,
GF(2^5)_n31_k4,GF(2^5),32,31,4,0.12903225806451613,1048576,coset,0.6407893959464501,0.8709677419354839,0.7559,0.1151,-0.1151,43,,,True,0.7167,0,32,22.983,32.0,0.7167,4,5.033,8,60,,,,
GF(2^5)_n31_k4,GF(2^5),32,31,4,0.12903225806451613,1048576,coset,0.6407893959464501,0.8709677419354839,0.8134,0.1726,-0.0576,21,,,True,0.35,0,32,23.2,32.0,0.7167,4,5.033,6,60,,,,
GF(2^5)_n31_k4,GF(2^5),32,31,4,0.12903225806451613,1048576,coset,0.6407893959464501,0.8709677419354839,0.871,0.2302,0.0,0,,,False,0.0,0,32,32.0,32.0,1.0,4,5.033,4,60,,,,
GF(2^5)_n31_k4,GF(2^5),32,31,4,0.12903225806451613,1048576,coset,0.6407893959464501,0.8709677419354839,0.8839,0.2431,0.0129,0,,,False,0.0,0,32,32.0,32.0,1.0,4,5.033,4,60,,,,
GF(2^5)_n31_k4,GF(2^5),32,31,4,0.12903225806451613,1048576,subgroup,0.6407893959464501,0.8709677419354839,0.3845,-0.2563,-0.4865,0,,,True,0.0,0,1,0.283,1.0,0.0,-1,5.067,20,60,,,,
